fecha,extra,super,diesel,extra_lag1,extra_lag7,extra_lag30,super_lag1,super_lag7,super_lag30,diesel_lag1,diesel_lag7,diesel_lag30,extra_rolling7,extra_rolling30,super_rolling7,super_rolling30,diesel_rolling7,diesel_rolling30,dia_semana,mes,es_fin_semana
2023-12-18,1355.565,46.855000000000004,2079.63,930.4580000000001,1042.823,1414.016,78.503,64.17999999999999,28.106,1807.571,3089.832,1853.2549999999999,1258.6205714285713,1160.6027,59.310428571428574,41.802933333333335,2339.736142857143,2393.808,0,12,0
2023-12-19,1235.992,50.489000000000004,2702.817,1355.565,1231.659,973.5060000000001,46.855000000000004,41.163,40.24,2079.63,2269.765,1683.674,1259.2395714285715,1169.3522333333333,60.64271428571429,42.14456666666667,2401.6007142857147,2427.7794333333327,1,12,0
2023-12-20,1292.547,44.685,3076.792,1235.992,1150.271,1108.7160000000001,50.489000000000004,32.43,40.605000000000004,2702.817,3842.885,4274.554,1279.5647142857142,1175.479933333333,62.39342857142857,42.280566666666665,2292.158857142857,2387.8540333333335,2,12,0
2023-12-21,1379.9,28.726,2274.934,1292.547,1311.365,1192.415,44.685,90.634,28.459,3076.792,2331.61,2594.411,1289.3554285714285,1181.7294333333334,53.54942857142857,42.28946666666666,2284.0622857142857,2377.2048,3,12,0
2023-12-22,1381.084,82.456,2397.466,1379.9,1327.9070000000002,1106.2060000000001,28.726,43.485,33.37,2274.934,2624.89,3030.975,1296.9521428571427,1190.8920333333333,59.11671428571429,43.925666666666665,2251.5731428571426,2356.0878333333335,4,12,0
2023-12-23,1378.2630000000001,43.432,1616.594,1381.084,1503.1190000000001,1192.895,82.456,82.10300000000001,77.333,2397.466,1421.8020000000001,2244.326,1279.1155714285712,1197.0709666666667,53.592285714285715,42.79563333333333,2279.4005714285713,2335.1634333333336,5,12,1
2023-12-24,1045.306,36.286,712.118,1378.2630000000001,930.4580000000001,1165.844,43.432,78.503,68.606,1616.594,1807.571,2688.121,1295.5224285714285,1193.0530333333336,47.56128571428572,41.7183,2122.907285714286,2269.296666666667,6,12,1
2023-12-25,974.769,22.856,1491.531,1045.306,1355.565,1191.77,36.286,46.855000000000004,19.886,712.118,2079.63,1443.915,1241.1229999999998,1185.8196666666665,44.13285714285714,41.8173,2038.893142857143,2270.8838666666666,0,12,0
2023-12-26,1130.384,38.857,2674.996,974.769,1235.992,1026.9940000000001,22.856,50.489000000000004,23.691,1491.531,2702.817,2113.414,1226.036142857143,1189.266,42.47114285714286,42.32283333333333,2034.9187142857143,2289.603266666667,1,12,0
2023-12-27,1254.877,44.869,2325.416,1130.384,1292.547,1106.5040000000001,38.857,44.685,25.817999999999998,2674.996,3076.792,2526.738,1220.6547142857141,1194.2117666666668,42.497428571428564,42.95786666666666,1927.5792857142858,2282.892533333333,2,12,0
2023-12-28,1148.431,75.182,2427.556,1254.877,1379.9,1092.528,44.869,28.726,15.716,2325.416,2274.934,2252.9990000000003,1187.5877142857141,1196.0752,49.134,44.94006666666667,1949.3824285714286,2288.7111,3,12,0
2023-12-29,1257.127,53.459,2294.4030000000002,1148.431,1381.084,1154.238,75.182,82.456,42.012,2427.556,2397.466,3594.826,1169.8795714285714,1199.5048333333332,44.991571428571426,45.32163333333334,1934.6591428571428,2245.3636666666666,4,12,0
2023-12-30,1609.565,75.473,1699.891,1257.127,1378.2630000000001,1206.511,53.459,43.432,20.973999999999997,2294.4030000000002,1616.594,1800.523,1202.9227142857142,1212.9399666666666,49.56885714285715,47.13826666666667,1946.5587142857144,2242.0092666666665,5,12,1
2023-12-31,195.327,0.0,181.00300000000001,1609.565,1045.306,1271.864,75.473,36.286,33.225,1699.891,712.118,2534.206,1081.4971428571428,1177.0554,44.38514285714286,46.030766666666665,1870.6851428571429,2163.5691666666667,6,12,1
2024-01-01,660.7860000000001,27.428,789.8720000000001,195.327,974.769,1367.839,0.0,22.856,39.181,181.00300000000001,1491.531,1042.522,1036.6424285714286,1153.4869666666666,45.03828571428572,45.639,1770.448142857143,2155.1475,0,1,0
2024-01-02,1237.387,72.533,1890.388,660.7860000000001,1130.384,883.145,27.428,38.857,37.384,789.8720000000001,2674.996,1824.147,1051.9285714285713,1165.2950333333333,49.84914285714285,46.810633333333335,1658.3612857142857,2157.3555333333334,1,1,0
2024-01-03,1101.1470000000002,67.786,2478.522,1237.387,1254.877,1026.584,72.533,44.869,30.605,1890.388,2325.416,2860.266,1029.9671428571428,1167.7804666666666,53.123,48.05,1680.2335714285714,2144.6307333333334,2,1,0
2024-01-04,1189.662,28.292,2383.796,1101.1470000000002,1148.431,1154.797,67.786,75.182,21.046,2478.522,2427.556,2236.329,1035.8572857142856,1168.9426333333333,46.42442857142857,48.29153333333333,1673.982142857143,2149.5463,3,1,0
2024-01-05,1175.633,52.184000000000005,2288.076,1189.662,1257.127,1146.6280000000002,28.292,53.459,21.155,2383.796,2294.4030000000002,3352.6549999999997,1024.2152857142858,1169.9094666666667,46.24228571428572,49.32583333333333,1673.0782857142856,2114.0603333333333,4,1,0
2024-01-06,1179.116,55.79600000000001,2263.884,1175.633,1609.565,1169.876,52.184000000000005,75.473,24.961000000000002,2288.076,1699.891,1945.691,962.7225714285713,1170.2174666666665,43.431285714285714,50.35366666666666,1753.6487142857145,2124.6667666666667,5,1,1
2024-01-07,1048.8020000000001,34.092,1614.679,1179.116,195.327,1182.75,55.79600000000001,0.0,29.55,2263.884,181.00300000000001,2500.8450000000003,1084.6475714285714,1165.7525333333333,48.30157142857143,50.50506666666667,1958.4595714285715,2095.1279,6,1,1
2024-01-08,813.301,44.876,2625.422,1048.8020000000001,660.7860000000001,1386.1470000000002,34.092,27.428,34.393,1614.679,789.8720000000001,2044.125,1106.4354285714285,1146.6576666666667,50.79414285714285,50.8545,2220.681,2114.5044666666668,0,1,0
2024-01-09,641.9730000000001,28.284,1081.59,813.301,1237.387,857.157,44.876,72.533,66.525,2625.422,1890.388,1756.993,1021.3762857142857,1139.4848666666667,44.472857142857144,49.5798,2105.1384285714284,2091.9910333333332,1,1,0
2024-01-10,431.562,12.575,1798.75,641.9730000000001,1101.1470000000002,1042.823,28.284,67.786,64.17999999999999,1081.59,2478.522,3089.832,925.7212857142857,1119.1094999999998,36.58557142857143,47.859633333333335,2008.028142857143,2048.9549666666667,2,1,0
2024-01-11,230.681,28.57,1104.22,431.562,1189.662,1231.659,12.575,28.292,41.163,1798.75,2383.796,2269.765,788.7239999999999,1085.7435666666668,36.62528571428572,47.43986666666667,1825.2315714285712,2010.1034666666667,3,1,0
2024-01-12,62.085,6.289,684.7850000000001,230.681,1175.633,1150.271,28.57,52.184000000000005,32.43,1104.22,2288.076,3842.885,629.6457142857142,1049.4707,30.068857142857144,46.5685,1596.19,1904.8334666666667,4,1,0
2024-01-13,116.066,11.428,1375.863,62.085,1179.116,1311.365,6.289,55.79600000000001,90.634,684.7850000000001,2263.884,2331.61,477.78142857142853,1009.6274,23.730571428571427,43.9283,1469.329857142857,1872.9752333333333,5,1,1
2024-01-14,13.707,0.0,44.472,116.066,1048.8020000000001,1327.9070000000002,11.428,34.092,43.485,1375.863,1614.679,2624.89,329.9107142857142,965.8207333333334,18.860285714285713,42.4788,1245.0145714285716,1786.9613,6,1,1
2024-01-15,353.72,25.43,1605.416,13.707,813.301,1503.1190000000001,0.0,44.876,82.10300000000001,44.472,2625.422,1421.8020000000001,264.2562857142856,927.5074333333333,16.082285714285714,40.5897,1099.2994285714287,1793.0817666666667,0,1,0
2024-01-16,494.22200000000004,44.363,1882.699,353.72,641.9730000000001,930.4580000000001,25.43,28.284,78.503,1605.416,1081.59,1807.571,243.1489999999999,912.9662333333333,18.379285714285714,39.4517,1213.7435714285714,1795.5860333333333,1,1,0
2024-01-17,454.94800000000004,27.997,1606.522,494.22200000000004,431.562,1355.565,44.363,12.575,46.855000000000004,1882.699,1798.75,2079.63,246.48985714285706,882.9456666666667,20.582428571428572,38.8231,1186.2824285714287,1779.8157666666668,2,1,0
2024-01-18,478.629,21.713,2063.498,454.94800000000004,230.681,1235.992,27.997,28.57,50.489000000000004,1606.522,1104.22,2702.817,281.9109999999999,857.7002333333332,19.602857142857143,37.863899999999994,1323.322142857143,1758.5051333333333,3,1,0
2024-01-19,489.517,28.723,1342.101,478.629,62.085,1292.547,21.713,6.289,44.685,2063.498,684.7850000000001,3076.792,342.9727142857142,830.9325666666666,22.807714285714287,37.331833333333336,1417.2244285714285,1700.6820999999998,4,1,0
2024-01-20,575.717,34.222,1138.622,489.517,116.066,1379.9,28.723,11.428,28.726,1342.101,1375.863,2274.934,408.63714285714275,804.1264666666666,26.064,37.515033333333335,1383.3328571428572,1662.8050333333333,5,1,1
2024-01-21,388.322,22.569000000000003,772.413,575.717,13.707,1381.084,34.222,0.0,82.456,1138.622,44.472,2397.466,462.1535714285713,771.0344,29.288142857142862,35.518800000000006,1487.3244285714284,1608.6366,6,1,1
2024-01-22,653.322,43.467,1658.87,388.322,353.72,1378.2630000000001,22.569000000000003,25.43,43.432,772.413,1605.416,1616.594,504.95385714285703,746.8697,31.864857142857144,35.51996666666666,1494.9607142857144,1610.0457999999999,0,1,0
2024-01-23,493.108,32.645,1856.7939999999999,653.322,494.22200000000004,1045.306,43.467,44.363,36.286,1658.87,1882.699,712.118,504.7947142857142,728.4631,30.190857142857144,35.3986,1491.26,1648.2016666666666,1,1,0
2024-01-24,600.692,16.862000000000002,1702.7630000000001,493.108,454.94800000000004,974.769,32.645,27.997,22.856,1856.7939999999999,1606.522,1491.531,525.6152857142856,715.9938666666666,28.600142857142856,35.1988,1505.0087142857144,1655.2427333333333,2,1,0
2024-01-25,672.7330000000001,58.797000000000004,1797.475,600.692,478.629,1130.384,16.862000000000002,21.713,38.857,1702.7630000000001,2063.498,2674.996,553.3444285714285,700.7388333333332,33.89785714285715,35.86346666666667,1467.0054285714286,1625.9920333333334,3,1,0
2024-01-26,529.6850000000001,29.004,1491.306,672.7330000000001,489.517,1254.877,58.797000000000004,28.723,44.869,1797.475,1342.101,2325.416,559.0827142857141,676.5657666666666,33.938,35.334633333333336,1488.3204285714287,1598.1883666666665,4,1,0
2024-01-27,592.196,56.627,1508.097,529.6850000000001,575.717,1148.431,29.004,34.222,75.182,1491.306,1138.622,2427.556,561.436857142857,658.0246000000001,37.138714285714286,34.71613333333334,1541.1025714285713,1567.5397333333335,5,1,1
2024-01-28,532.564,17.144000000000002,812.604,592.196,388.322,1257.127,56.627,22.569000000000003,53.459,1508.097,772.413,2294.4030000000002,582.0428571428571,633.8725000000001,36.36371428571429,33.505633333333336,1546.8441428571427,1518.1464333333336,6,1,1
2024-01-29,500.783,27.288,1055.914,532.564,653.322,1609.565,17.144000000000002,43.467,75.473,812.604,1658.87,1699.891,560.2515714285713,596.9131,34.05242857142857,31.89946666666667,1460.7075714285713,1496.6805333333332,0,1,0
2024-01-30,617.702,13.436,1847.992,500.783,493.108,195.327,27.288,32.645,0.0,1055.914,1856.7939999999999,181.00300000000001,578.0507142857142,610.9922666666666,31.308285714285716,32.34733333333334,1459.4501428571427,1552.2468333333334,1,1,0
2024-01-31,629.7950000000001,37.998999999999995,1751.155,617.702,600.692,660.7860000000001,13.436,16.862000000000002,27.428,1847.992,1702.7630000000001,789.8720000000001,582.2082857142856,609.9592333333334,34.32785714285715,32.6997,1466.3632857142857,1584.2896,2,1,0
2024-02-01,648.753,61.737,1766.913,629.7950000000001,672.7330000000001,1237.387,37.998999999999995,58.797000000000004,72.533,1751.155,1797.475,1890.388,578.7825714285713,590.3381,34.74785714285714,32.33983333333334,1461.9972857142857,1580.1737666666668,3,2,0
2024-02-02,696.953,26.644000000000002,1138.3632,648.753,529.6850000000001,1101.1470000000002,61.737,29.004,67.786,1766.913,1491.306,2478.522,602.6779999999999,576.8649666666665,34.410714285714285,30.968433333333333,1411.5768857142855,1535.5018066666669,4,2,0
2024-02-03,731.095,39.641999999999996,1116.941,696.953,592.196,1189.662,26.644000000000002,56.627,28.292,1138.3632,1508.097,2383.796,622.5207142857142,561.5794000000001,31.98428571428571,31.346766666666667,1355.697457142857,1493.2733066666667,5,2,1
2024-02-04,457.73,46.576,899.298,731.095,532.564,1175.633,39.641999999999996,17.144000000000002,52.184000000000005,1116.941,812.604,2288.076,611.8301428571427,537.6492999999999,36.188857142857145,31.15983333333333,1368.0823142857146,1446.9807066666665,6,2,1
2024-02-05,545.464,29.737999999999996,1201.46,457.73,500.783,1179.116,46.576,27.288,55.79600000000001,899.298,1055.914,2263.884,618.2131428571428,516.5275666666666,36.53885714285714,30.291233333333334,1388.8745999999999,1411.5665733333335,0,2,0
2024-02-06,768.4250000000001,28.198,1882.345,545.464,617.702,1048.8020000000001,29.737999999999996,13.436,34.092,1201.46,1847.992,1614.679,639.7449999999999,507.1816666666667,38.64771428571429,30.094766666666665,1393.7821714285715,1420.4887733333333,1,2,0
2024-02-07,768.527,13.714,1624.374,768.4250000000001,629.7950000000001,813.301,28.198,37.998999999999995,44.876,1882.345,1751.155,2625.422,659.563857142857,505.68919999999997,35.17842857142857,29.056033333333332,1375.6706,1387.1205066666666,2,2,0
2024-02-08,869.837,19.456,1329.675,768.527,648.753,641.9730000000001,13.714,61.737,28.284,1624.374,1766.913,1081.59,691.1472857142855,513.2846666666667,29.13828571428571,28.761766666666666,1313.2080285714287,1395.390006666667,3,2,0
2024-02-09,709.534,30.001,1860.691,869.837,696.953,431.562,19.456,26.644000000000002,12.575,1329.675,1138.3632,1798.75,692.9445714285714,522.5504,29.61785714285714,29.342633333333335,1416.3977142857143,1397.4547066666669,4,2,0
2024-02-10,919.806,47.287,1194.453,709.534,731.095,230.681,30.001,39.641999999999996,28.57,1860.691,1116.941,1104.22,719.9032857142856,545.5212333333333,30.71,29.966533333333334,1427.4708571428569,1400.4624733333335,5,2,1
2024-02-11,556.2180000000001,17.526,736.274,919.806,457.73,62.085,47.287,46.576,6.289,1194.453,899.298,684.7850000000001,733.9729999999998,561.9923333333334,26.560000000000002,30.3411,1404.1817142857144,1402.1787733333333,6,2,1
2024-02-12,641.123,49.330999999999996,1185.421,556.2180000000001,545.464,116.066,17.526,29.737999999999996,11.428,736.274,1201.46,1375.863,747.6385714285714,579.4942333333333,29.359,31.604533333333332,1401.8904285714286,1395.8307066666669,0,2,0
2024-02-13,546.061,37.169000000000004,1495.316,641.123,768.4250000000001,13.707,49.330999999999996,28.198,0.0,1185.421,1882.345,44.472,715.8722857142856,597.2393666666667,30.64057142857143,32.8435,1346.6005714285714,1444.1921733333334,1,2,0
2024-02-14,832.142,24.445999999999998,1213.405,546.061,768.527,353.72,37.169000000000004,13.714,25.43,1495.316,1624.374,1605.416,724.9601428571428,613.1867666666668,32.17371428571429,32.8107,1287.8907142857145,1431.12514,2,2,0
2024-02-15,734.191,37.921,2470.115,832.142,869.837,494.22200000000004,24.445999999999998,19.456,44.363,1213.405,1329.675,1882.699,705.5821428571428,621.1857333333334,34.81157142857143,32.59596666666667,1450.810714285714,1450.7056733333334,3,2,0
2024-02-16,804.044,37.616,1663.824,734.191,709.534,454.94800000000004,37.921,30.001,27.997,2470.115,1860.691,1606.522,719.0835714285713,632.8222666666666,35.89942857142857,32.9166,1422.686857142857,1452.61574,4,2,0
2024-02-17,625.0070000000001,57.867000000000004,1485.454,804.044,919.806,478.629,37.616,47.287,21.713,1663.824,1194.453,2063.498,676.9694285714285,637.7015333333333,37.41085714285714,34.12173333333333,1464.2584285714286,1433.3476066666665,5,2,1
2024-02-18,669.9,40.499,693.284,625.0070000000001,556.2180000000001,489.517,57.867000000000004,17.526,28.723,1485.454,736.274,1342.101,693.2097142857143,643.7143,40.69271428571428,34.51426666666667,1458.1170000000002,1411.7203733333333,6,2,1
2024-02-19,810.902,22.221,1949.688,669.9,641.123,575.717,40.499,49.330999999999996,34.222,693.284,1185.421,1138.622,717.463857142857,651.5537999999999,36.819857142857146,34.11423333333333,1567.298,1438.7559066666665,0,2,0
2024-02-20,665.4680000000001,17.977,1699.576,810.902,546.061,388.322,22.221,37.169000000000004,22.569000000000003,1949.688,1495.316,772.413,734.5219999999999,660.7919999999999,34.07814285714286,33.96116666666667,1596.4779999999998,1469.6613399999999,1,2,0
2024-02-21,567.033,31.39,2130.993,665.4680000000001,832.142,653.322,17.977,24.445999999999998,43.467,1699.576,1213.405,1658.87,696.6492857142856,657.9156999999999,35.070142857142855,33.5586,1727.562,1485.3987733333336,2,2,0
2024-02-22,722.333,22.5,1458.815,567.033,734.191,493.108,31.39,37.921,32.645,2130.993,2470.115,1856.7939999999999,694.9552857142855,665.5565333333335,32.86714285714286,33.22043333333333,1583.0905714285711,1472.1328066666667,3,2,0
2024-02-23,849.426,64.832,1980.322,722.333,804.044,600.692,22.5,37.616,16.862000000000002,1458.815,1663.824,1702.7630000000001,701.4384285714285,673.8476666666667,36.75514285714286,34.819433333333336,1628.3045714285713,1481.3847733333334,4,2,0
2024-02-24,790.4630000000001,46.620000000000005,926.816,849.426,625.0070000000001,672.7330000000001,64.832,57.867000000000004,58.797000000000004,1980.322,1485.454,1797.475,725.0749999999999,677.772,35.14842857142857,34.41353333333333,1548.499142857143,1452.3628066666668,5,2,1
2024-02-25,545.8960000000001,50.973,617.328,790.4630000000001,669.9,529.6850000000001,46.620000000000005,40.499,29.004,926.816,693.284,1491.306,707.3601428571427,678.3123666666668,36.644714285714294,35.145833333333336,1537.6482857142855,1423.2302066666666,6,2,1
2024-02-26,661.8960000000001,44.379,1687.96,545.8960000000001,810.902,592.196,50.973,22.221,56.627,617.328,1949.688,1508.097,686.0735714285713,680.6357,39.81014285714286,34.737566666666666,1500.2585714285713,1429.2256399999999,0,2,0
2024-02-27,681.8670000000001,31.837,2027.818,661.8960000000001,665.4680000000001,532.564,44.379,17.977,17.144000000000002,1687.96,1699.576,812.604,688.4162857142857,685.6124666666667,41.79014285714285,35.227333333333334,1547.1502857142857,1469.7327733333334,1,2,0
2024-02-28,696.773,48.342,1750.797,681.8670000000001,567.033,500.783,31.837,31.39,27.288,2027.818,2130.993,1055.914,706.9505714285713,692.1454666666667,44.211857142857134,35.92913333333333,1492.8365714285715,1492.8955400000002,2,2,0
2024-02-29,698.061,8.47,1881.959,696.773,722.333,617.702,48.342,22.5,13.436,1750.797,1458.815,1847.992,703.4831428571428,694.8240999999999,42.20757142857143,35.763600000000004,1553.2857142857142,1494.0277733333335,3,2,0
2024-03-01,604.96,59.494,1172.667,698.061,849.426,629.7950000000001,8.47,64.832,37.998999999999995,1881.959,1980.322,1751.155,668.5594285714285,693.9962666666667,41.445,36.4801,1437.9064285714287,1474.7448399999998,4,3,0
2024-03-02,876.062,54.638000000000005,1411.103,604.96,790.4630000000001,648.753,59.494,46.620000000000005,61.737,1172.667,926.816,1766.913,680.7878571428571,701.5732333333333,42.59042857142857,36.24346666666667,1507.0902857142858,1462.8845066666665,5,3,1
2024-03-03,549.716,37.061,1459.578,876.062,545.8960000000001,696.953,54.638000000000005,50.973,26.644000000000002,1411.103,617.328,1138.3632,681.3335714285714,696.6653333333333,40.603,36.5907,1627.4117142857144,1473.5916666666667,6,3,1
2024-03-04,618.735,23.064,1986.264,549.716,661.8960000000001,731.095,37.061,44.379,39.641999999999996,1459.578,1687.96,1116.941,675.1677142857142,692.9200000000001,37.558,36.0381,1670.0265714285713,1502.5691,0,3,0
2024-03-05,750.469,12.444,2015.913,618.735,681.8670000000001,457.73,23.064,31.837,46.576,1986.264,2027.818,899.298,684.968,702.6779666666666,34.787571428571425,34.90036666666666,1668.3258571428573,1539.7896,1,3,0
2024-03-06,800.068,15.956,1817.003,750.469,696.773,545.464,12.444,48.342,29.737999999999996,2015.913,1750.797,1201.46,699.7244285714285,711.1647666666668,30.161,34.44096666666667,1677.783857142857,1560.3077,2,3,0
2024-03-07,799.503,23.332,1204.173,800.068,698.061,768.4250000000001,15.956,8.47,28.198,1817.003,1881.959,1882.345,714.2161428571428,712.2007,32.28414285714286,34.27876666666667,1580.9572857142855,1537.7019666666667,3,3,0
2024-03-08,812.5110000000001,50.557,1585.234,799.503,604.96,768.527,23.332,59.494,13.714,1204.173,1172.667,1624.374,743.8662857142856,713.6668333333333,31.007428571428573,35.506866666666674,1639.8954285714285,1536.3973,4,3,0
2024-03-09,785.558,43.054,1103.364,812.5110000000001,876.062,869.837,50.557,54.638000000000005,19.456,1585.234,1411.103,1329.675,730.9371428571427,710.8575333333334,29.35257142857143,36.29346666666666,1595.9327142857144,1528.8535999999997,5,3,1
2024-03-10,668.587,36.961,561.479,785.558,549.716,709.534,43.054,37.061,30.001,1103.364,1459.578,1860.691,747.9187142857143,709.4926333333334,29.338285714285714,36.52546666666667,1467.6328571428571,1485.5465333333334,6,3,1
2024-03-11,801.053,55.269999999999996,1697.372,668.587,618.735,919.806,36.961,23.064,47.287,561.479,1986.264,1194.453,773.9641428571429,705.5342,33.93914285714286,36.79156666666666,1426.3625714285715,1502.3104999999998,0,3,0
2024-03-12,646.203,30.787,2217.128,801.053,750.469,556.2180000000001,55.269999999999996,12.444,17.526,1697.372,2015.913,736.274,759.0689999999997,708.5337,36.55957142857143,37.2336,1455.1075714285714,1551.6723,1,3,0
2024-03-13,594.47,19.118000000000002,2107.43,646.203,800.068,641.123,30.787,15.956,49.330999999999996,2217.128,1817.003,1185.421,729.6978571428571,706.9786,37.01128571428571,36.226499999999994,1496.597142857143,1582.4059333333332,2,3,0
2024-03-14,804.716,34.181,2270.477,594.47,799.503,546.061,19.118000000000002,23.332,37.169000000000004,2107.43,1204.173,1495.316,730.4425714285713,715.6004333333333,38.561142857142855,36.1269,1648.9262857142858,1608.2446333333332,3,3,0
2024-03-15,696.765,44.741,1480.265,804.716,812.5110000000001,832.142,34.181,50.557,24.445999999999998,2270.477,1585.234,1213.405,713.9074285714285,711.0878666666666,37.730285714285706,36.803399999999996,1633.9307142857144,1617.1399666666666,4,3,0
2024-03-16,871.169,23.672,1415.057,696.765,785.558,734.191,44.741,43.054,37.921,1480.265,1103.364,2470.115,726.1375714285714,715.6538,34.96142857142858,36.32843333333334,1678.4582857142857,1581.9713666666669,5,3,1
2024-03-17,550.349,21.178,791.4110000000001,871.169,668.587,804.044,23.672,36.961,37.616,1415.057,561.479,1663.824,709.2464285714284,707.1972999999999,32.706714285714284,35.780499999999996,1711.3057142857142,1552.8909333333334,6,3,1
2024-03-18,651.505,5.787,2156.532,550.349,801.053,625.0070000000001,21.178,55.269999999999996,57.867000000000004,791.4110000000001,1697.372,1485.454,687.8824285714284,708.0805666666668,25.63771428571429,34.0445,1776.9,1575.2602000000002,0,3,0
2024-03-19,804.022,21.274,1735.067,651.505,646.203,669.9,5.787,30.787,40.499,2156.532,2217.128,693.284,710.4279999999999,712.5513,24.27871428571429,33.403666666666666,1708.0341428571428,1609.9863,1,3,0
2024-03-20,662.696,14.689,1842.255,804.022,594.47,810.902,21.274,19.118000000000002,22.221,1735.067,2107.43,1949.688,720.1745714285714,707.6111000000001,23.646000000000004,33.1526,1670.152,1606.4052000000001,2,3,0
2024-03-21,728.164,21.842,1699.453,662.696,804.716,665.4680000000001,14.689,34.181,17.977,1842.255,2270.477,1699.576,709.2385714285713,709.7009666666668,21.883285714285712,33.28143333333333,1588.577142857143,1606.4011,3,3,0
2024-03-22,752.331,56.012,1703.6860000000001,728.164,696.765,567.033,21.842,44.741,31.39,1699.453,1480.265,2130.993,717.1765714285714,715.8775666666667,23.493428571428574,34.10216666666666,1620.4944285714284,1592.1575333333333,4,3,0
2024-03-23,850.587,18.027,1666.746,752.331,871.169,722.333,56.012,23.672,22.5,1703.6860000000001,1415.057,1458.815,714.2362857142855,720.1527,22.687,33.953066666666665,1656.4500000000003,1599.0885666666668,5,3,1
2024-03-24,566.044,33.683,1123.823,850.587,550.349,849.426,18.027,21.178,64.832,1666.746,791.4110000000001,1980.322,716.4784285714285,710.7066333333333,24.473428571428574,32.914766666666665,1703.9374285714289,1570.5386,6,3,1
2024-03-25,699.34,30.723,1632.362,566.044,651.505,790.4630000000001,33.683,5.787,46.620000000000005,1123.823,2156.532,926.816,723.3119999999999,707.6692,28.035714285714285,32.38486666666667,1629.056,1594.0568,0,3,0
2024-03-26,767.931,46.687,2656.157,699.34,804.022,545.8960000000001,30.723,21.274,50.973,1632.362,1735.067,617.328,718.1561428571429,715.0703666666667,31.66614285714286,32.242,1760.6402857142857,1662.0177666666668,1,3,0
2024-03-27,724.335,67.991,1732.833,767.931,662.696,661.8960000000001,46.687,14.689,44.379,2656.157,1842.255,1687.96,726.9617142857142,717.1516666666666,39.28071428571429,33.029066666666665,1745.0085714285713,1663.5135333333335,2,3,0
2024-03-28,793.113,43.243,1600.435,724.335,728.164,681.8670000000001,67.991,21.842,31.837,1732.833,1699.453,2027.818,736.2401428571427,720.8598666666666,42.338,33.40926666666667,1730.863142857143,1649.2674333333334,3,3,0
2024-03-29,607.6,18.79,957.6460000000001,793.113,752.331,696.773,43.243,56.012,48.342,1600.435,1703.6860000000001,1750.797,715.5642857142856,717.8874333333333,37.02057142857143,32.4242,1624.286,1622.8290666666664,4,3,0
2024-03-30,705.172,56.526,840.349,607.6,850.587,698.061,18.79,18.027,8.47,957.6460000000001,1666.746,1881.959,694.7907142857142,718.1244666666666,42.520428571428575,34.026066666666665,1506.2292857142857,1588.1087333333335,5,3,1
2024-03-31,586.457,7.367999999999999,1008.229,705.172,566.044,604.96,56.526,33.683,59.494,840.349,1123.823,1172.667,697.7068571428571,717.5077,38.761142857142865,32.28853333333333,1489.715857142857,1582.6274666666666,6,3,1
2024-04-01,454.872,25.512,1553.625,586.457,699.34,876.062,7.367999999999999,30.723,54.638000000000005,1008.229,1632.362,1411.103,662.7828571428571,703.4680333333333,38.016714285714286,31.317666666666664,1478.4677142857145,1587.3781999999999,0,4,0
2024-04-02,645.879,35.422,2533.787,454.872,767.931,549.716,25.512,46.687,37.061,1553.625,2656.157,1459.578,645.3468571428572,706.6734666666667,36.40742857142857,31.263033333333333,1460.9862857142857,1623.1851666666666,1,4,0
2024-04-03,673.225,40.223,1790.337,645.879,724.335,618.735,35.422,67.991,23.064,2533.787,1732.833,1986.264,638.0454285714285,708.4898,32.44057142857143,31.835,1469.2011428571427,1616.654266666667,2,4,0
2024-04-04,787.321,37.635,1699.211,673.225,793.113,750.469,40.223,43.243,12.444,1790.337,1600.435,2015.913,637.2179999999998,709.7181999999999,31.63942857142857,32.6747,1483.312,1606.0975333333333,3,4,0
2024-04-05,676.217,52.379999999999995,2164.606,787.321,607.6,800.068,37.635,18.79,15.956,1699.211,957.6460000000001,1817.003,647.0204285714284,705.5898333333333,36.437999999999995,33.88883333333334,1655.7348571428572,1617.6843,4,4,0
2024-04-06,751.368,92.037,1303.17,676.217,705.172,799.503,52.379999999999995,56.526,23.332,2164.606,840.349,1204.173,653.619857142857,703.9853333333333,41.511,36.179,1721.8521428571428,1620.9842,5,4,1
2024-04-07,547.352,27.975,912.219,751.368,586.457,812.5110000000001,92.037,7.367999999999999,50.557,1303.17,1008.229,1585.234,648.0334285714285,695.1467,44.45485714285714,35.42626666666667,1708.1364285714285,1598.5503666666666,6,4,1
2024-04-08,576.7189999999999,36.976,2638.856,547.352,454.872,785.558,27.975,25.512,43.054,912.219,1553.625,1103.364,665.4401428571427,688.1854,46.09257142857143,35.22366666666667,1863.1694285714286,1649.7334333333336,0,4,0
2024-04-09,636.625,25.13,2088.038,576.7189999999999,645.879,668.587,36.976,35.422,36.961,2638.856,2533.787,561.479,664.1181428571427,687.12,44.62228571428572,34.829299999999996,1799.491,1700.6187333333332,1,4,0
2024-04-10,707.129,79.401,1914.418,636.625,673.225,801.053,25.13,40.223,55.269999999999996,2088.038,1790.337,1697.372,668.9615714285712,683.9892,50.219142857142856,35.63366666666666,1817.2168571428572,1707.8536,2,4,0
